GEOID,ALAND,INTPTLAT,INTPTLON
48373210204,99925061,+30.6398535,-094.9798824
48373210203,30096766,+30.7248147,-095.0118864
48373210302,351339986,+30.8208285,-094.9713713
48373210206,24749289,+30.7980435,-095.0694069
48373210301,61531580,+30.8462490,-095.1175130
48373210205,16540385,+30.7165747,-095.0928680
48339692100,38153443,+30.2014668,-095.4334907
48339691900,8335719,+30.1311821,-095.4233100
48339692400,17035608,+30.0802516,-095.2293937
48453000305,1479019,+30.3148733,-097.7263080
48453000307,1214352,+30.2970325,-097.7125653
48453000205,1512160,+30.3261646,-097.7343267
48121021721,1827452,+33.0554681,-097.0527855
48453001919,4452076,+30.2772616,-097.7950966
48121021715,2149091,+33.0617910,-097.0346004
48453002318,1625952,+30.2321981,-097.7089282
48453000206,1480808,+30.3261412,-097.7435231
48121021717,2798513,+33.0498161,-097.0360667
48309002700,2754700,+31.5461049,-097.1815429
48309002600,6409264,+31.5467384,-097.2068412
48309002800,3713081,+31.5656343,-097.1971530
48309003000,6651154,+31.5851475,-097.1854903
48309003200,12795245,+31.6464292,-097.1001181
48339690700,15034820,+30.2033571,-095.4702461
48339690800,4940678,+30.1970184,-095.4925497
48339693200,25257937,+30.2642068,-095.4327606
48339693300,25299352,+30.2810881,-095.4775840
48121021518,4534175,+33.0833308,-096.8984715
48121021519,6197245,+33.0836144,-096.8715923
48121021629,4381672,+33.0336893,-096.8964465
48121021516,4067533,+33.0932829,-096.9113487
48309003300,7981894,+31.6393302,-097.0766505
48339694500,153177890,+30.3023481,-095.6235104
48339690100,57581012,+30.1135460,-095.7655908
48365950500,283725612,+32.0419484,-094.5183042
48365950100,754097812,+32.2192102,-094.1403505
48365950600,333571359,+32.0466561,-094.2589920
48365950300,290894340,+32.1770852,-094.2496583
48365950400,36027953,+32.1446113,-094.3390180
48187210901,510609365,+29.5395758,-097.8110910
48187210603,24416509,+29.5781418,-098.1352362
48187210902,86293874,+29.5664279,-097.8924837
48187210604,69367860,+29.6175616,-098.1712760
48187210504,109227728,+29.6298418,-097.9440841
48365950200,403083387,+32.2538814,-094.4615719
48339693500,5096568,+30.3241153,-095.4651507
48339693800,13591489,+30.3637768,-095.4738342
48339693600,6406042,+30.3157819,-095.4925603
48339691800,7101074,+30.1515776,-095.4415771
48187210801,63774268,+29.5172236,-097.9916230
48187210400,6596447,+29.5707233,-097.9432127
48187210705,4382377,+29.5606010,-098.2596926
48187210606,29062038,+29.6152651,-098.0735748
48187210200,5431812,+29.5850969,-097.9756646
48187210100,5941809,+29.5878194,-097.9538442
48387950700,793194085,+33.7728617,-095.1755561
48379950100,340961326,+32.8567125,-095.7243550
48429950300,38074226,+32.7419601,-098.8723799
48429950200,28398541,+32.7531067,-098.9386882
48379950200,253319240,+32.8844228,-095.8696022
48405950300,600091311,+31.2654168,-094.1550864
48405950200,34488129,+31.5315870,-094.1218367
48455950100,823803276,+31.1607071,-095.0038061
48405950100,739815740,+31.5113871,-094.1589426
48329980000,7696740,+31.9403848,-102.2080928
48323950204,5195739,+28.6805571,-100.4985677
48187210300,6140808,+29.5655569,-097.9763804
48141004003,5009281,+31.7041133,-106.2998459
48453001864,5113914,+30.4490699,-097.7018504
48453001781,2447681,+30.4397762,-097.7964747
48141010407,5072821,+31.5886596,-106.2626396
48453001757,2196386,+30.3978274,-097.7639396
48141010600,6584863,+31.8371220,-106.4413827
48295950200,711743731,+36.3683427,-100.4102802
48295950300,1702583501,+36.2354311,-100.2194404
48215020403,2436680,+26.2068099,-098.3190391
48329010200,2961001,+32.0068438,-102.0742292
48121021723,549105,+33.0238447,-097.0322997
48453001777,2674581,+30.2047099,-097.8497730
48453001772,6873340,+30.1367242,-097.8391966
48121021521,2516153,+33.0934641,-096.8884498
48121021621,3991178,+32.9961728,-096.9230605
48453001778,8337035,+30.3679990,-097.9644568
48187210706,3613577,+29.5597405,-098.2791545
48121021730,1835215,+33.0157816,-097.0255228
48121021740,1846383,+33.0223646,-097.0013819
48273990000,0,+27.4263107,-097.2621396
48091310300,9057732,+29.7107927,-098.1442923
48091310401,6685045,+29.6847842,-098.1471912
48091310200,3951700,+29.7156906,-098.1189285
48355005407,1601531,+27.6914328,-097.4140163
48355005410,1292834,+27.6795300,-097.3969791
48355005408,1411184,+27.6877900,-097.4063263
48355002601,1379878,+27.7321672,-097.3658796
48447950300,2363499438,+33.1706954,-099.2057960
48309003703,60056335,+31.4400372,-097.1361030
48309003707,25478628,+31.4826857,-097.2261192
48309003706,23648891,+31.4748558,-097.1927830
48309003708,21946608,+31.4495243,-097.2255513
48201232302,11911472,+29.8596246,-095.2043500
48201250301,11671171,+29.9470890,-095.2263045
48201250302,5011537,+29.9726808,-095.2082447
48201251901,42283923,+29.9560630,-095.1127730
48201422302,694397,+29.6490268,-095.4971327
48201431301,756712,+29.7438994,-095.4982249
48201423402,1534075,+29.6485541,-095.5296515
48201422301,905896,+29.6496831,-095.5045530
48201431502,1103852,+29.7535577,-095.4926186
48201423302,2045380,+29.6606194,-095.5182529
48201522402,2832132,+29.7986981,-095.5586023
48201423401,2263550,+29.6497861,-095.5163885
48201431202,1313500,+29.7438339,-095.5055145
48201232401,14428745,+29.8214889,-095.1918610
48201552103,1559766,+29.9382309,-095.6248640
48201552002,1670078,+29.9132313,-095.6088331
48201522401,2731770,+29.7985786,-095.5493255
48201552101,2329986,+29.9234939,-095.6188028
48201552001,4415009,+29.9166463,-095.5948470
48201552302,3627734,+29.9609484,-095.5983610
48427950702,6250203,+26.4149751,-099.0024953
48427950500,4695041,+26.3814455,-098.8112517
48355005406,397827058,+27.6445257,-097.4624291
48355005802,411561622,+27.8632450,-097.7979809
48355003602,8112399,+27.8295486,-097.5829145
48427950101,1350720642,+26.6508570,-098.6058228
48427950202,717769105,+26.5995577,-098.9922775
48427950600,14113167,+26.3761356,-098.8331204
48427950701,3310941,+26.4129568,-099.0198318
48183000402,3006037,+32.5196004,-094.7459791
48439102500,2720007,+32.7216788,-097.4044193
48439102402,3623860,+32.7113931,-097.4308231
48439102301,4240454,+32.7275664,-097.4407482
48439102302,3420871,+32.7044627,-097.4467215
48309004201,96505082,+31.7984368,-097.0492271
48201232402,1489099,+29.8121931,-095.1880141
48201232403,2135706,+29.8091004,-095.2052588
48201233003,1009627,+29.7936981,-095.1707437
48201233101,1734306,+29.7875614,-095.1793247
48201232702,4376912,+29.7755523,-095.2166662
48029151600,3083925,+29.3411913,-098.4937924
48029151700,6262447,+29.3291186,-098.4999500
48029151200,6990735,+29.3400970,-098.5425750
48201433202,1150087,+29.6968042,-095.5412482
48201433002,643426,+29.7093048,-095.5420502
48201431402,720328,+29.7438971,-095.4798223
48201432802,1295120,+29.7081724,-095.5155106
48201433003,925069,+29.7083526,-095.5513848
48201433502,803617,+29.6802821,-095.5557018
48201432902,1505300,+29.7107161,-095.5306011
48201432901,1463649,+29.7163167,-095.5279431
48201433201,1096307,+29.6983882,-095.5483849
48201431102,946819,+29.7415044,-095.5283068
48201431101,837805,+29.7441598,-095.5356583
48201233102,2444347,+29.7797575,-095.1642778
48075950200,26635947,+34.4111893,-100.2078504
48277000402,58176696,+33.6944373,-095.4855764
48277000101,242298042,+33.8090468,-095.4990085
48277000102,634722017,+33.7751359,-095.7175652
48451001708,92661912,+31.3516453,-100.4823330
48451001707,6104253,+31.4156918,-100.5044287
48451000802,4297705,+31.4466909,-100.3980102
48451000801,31009583,+31.4111735,-100.4087596
48451001800,5361963,+31.4699717,-100.4501766
48277000401,3196106,+33.6697463,-095.5218731
48201552102,3166140,+29.9380579,-095.6157981
48201554102,4504101,+30.0157646,-095.5538693
48201554101,784369,+30.0226472,-095.5492643
48201554002,4268159,+30.0017798,-095.5417573
48183980000,5963593,+32.3856399,-094.7142503
48439101201,17477149,+32.7795291,-097.2457540
48439101301,3306869,+32.7415251,-097.2160427
48439100900,1570223,+32.7801213,-097.3473996
48439100800,3568128,+32.7730759,-097.3581609
48439101202,5470895,+32.7677796,-097.2931153
48183000401,7152498,+32.5551556,-094.7515523
48215024108,16939385,+26.2811117,-098.3931791
48215020101,3498526,+26.2109434,-098.3390991
48215020302,7849705,+26.2277930,-098.3115280
48215020301,7599246,+26.2250747,-098.2875887
48201555702,11576131,+30.0089922,-095.7613593
48201554801,14286059,+30.0429825,-095.5938936
48201555401,13387530,+30.1074172,-095.6076922
48201233103,1631784,+29.7764643,-095.1762714
48201232701,4668810,+29.7886493,-095.2278273
48439101402,2132953,+32.7389672,-097.2615276
48439101403,2826280,+32.7385747,-097.2443886
48439101401,3859421,+32.7554223,-097.2482006
48439101700,3129307,+32.7547953,-097.3132291
48439101500,4040132,+32.7461281,-097.2764165
48439113622,8979727,+32.8775082,-097.1321582
48309000200,3073313,+31.5470174,-097.0990524
48407200101,254343937,+30.5089778,-094.9573060
48407200300,342973442,+30.7522227,-095.2502295
48407200200,217037687,+30.5953959,-095.1170706
48407200102,659977200,+30.4857404,-095.2163090
48309000300,1598537,+31.5493993,-097.1148533
48309000400,2179586,+31.5429920,-097.1268068
48439100201,2089330,+32.8029720,-097.3317376
48439100102,2841943,+32.7833757,-097.3120553
48439100202,5812673,+32.7958920,-097.3383234
48439100400,2432308,+32.7883424,-097.3650430
48439100502,3868535,+32.7930807,-097.3862528
48439100501,6738269,+32.8116044,-097.3849080
48439100300,8809406,+32.8166842,-097.3596329
48201233702,2494580,+29.7475453,-095.2379374
48201240801,2914492,+30.0304930,-095.4173907
48201241101,2046746,+30.0624648,-095.3891185
48355002705,4005242,+27.7204279,-097.3493986
48355002704,3023951,+27.6902399,-097.3200278
48355005602,16011838,+27.7851855,-097.6578849
48355000800,52288040,+27.7822740,-097.4642645
48355003202,8370232,+27.6712286,-097.3372822
48355000600,6319031,+27.8000849,-097.4338222
48355002200,2390535,+27.7412362,-097.3968509
48439102202,1881065,+32.7394394,-097.3951063
48439102000,5104062,+32.7496910,-097.3574318
48439102100,3681887,+32.7624384,-097.3703727
48355005601,13378690,+27.8104774,-097.6638322
48355006000,396381958,+27.6310278,-097.6623703
48355000700,5783054,+27.8046653,-097.4630069
48355003500,22756625,+27.8030483,-097.5215061
48355005801,13796057,+27.8824615,-097.6785865
48355002900,11884803,+27.6896406,-097.2725261
48215020204,5105420,+26.2362175,-098.3347339
48215980000,1603303,+26.1777278,-098.2394826
48215020803,2545220,+26.2618422,-098.2280476
48215020804,2477914,+26.2473735,-098.2303314
48215020726,3942394,+26.2283773,-098.2627281
48201333201,1144386,+29.6693964,-095.2699523
48201340301,3560111,+29.5935322,-095.1253778
48201331601,3092107,+29.6283281,-095.3481552
48201330302,6026726,+29.6155676,-095.4760199
48201241102,6593561,+30.0522607,-095.3650230
48201342001,5159763,+29.6406328,-095.1261843
48201421101,1249134,+29.7223089,-095.4700136
48201423301,1654036,+29.6704175,-095.5186283
48381020200,1197601,+35.1796525,-101.8931724
48381020300,808280,+35.1808026,-101.8746261
48381020400,1496473,+35.1783556,-101.8584968
48381020600,2474362,+35.1807502,-101.7865672
48201452201,1362812,+29.7322537,-095.5646417
48201431201,664295,+29.7408330,-095.5164621
48201453401,953331,+29.6545106,-095.5763143
48201451001,1318399,+29.7424132,-095.5775827
48201451901,2078105,+29.7219545,-095.6091863
48321990000,0,+28.5705880,-095.9637311
48321730301,5260984,+28.9756854,-095.9536272
48215020904,2826667,+26.2325750,-098.2139771
48215020205,3093503,+26.2213033,-098.3367486
48215020903,3536400,+26.2224298,-098.2116523
48215023802,9746713,+26.2817530,-098.1432047
48309004000,441923883,+31.5583849,-097.4445047
48309004202,171742191,+31.7491528,-097.1900991
48309000100,2919829,+31.5544609,-097.1335070
48201454501,11415714,+29.7664291,-095.6994697
48223950500,11618160,+33.1453422,-095.5755701
48223950800,204614888,+33.0157617,-095.5912639
48223950600,13873012,+33.1225008,-095.5776175
48223950700,444868219,+33.0807724,-095.3904894
48223950200,419942993,+33.1083428,-095.7849064
48223950300,390335187,+33.1999164,-095.6658878
48223950100,484010378,+33.2829074,-095.4977645
48167725500,835959,+29.2753211,-094.8191357
48167725400,1133389,+29.2819218,-094.8208616
48201453402,2406953,+29.6657848,-095.5761387
48167725600,1788392,+29.2676962,-094.8320423
48201454301,3951182,+29.7219045,-095.6521079
48167725300,983156,+29.2861118,-094.8267611
48167725900,7614253,+29.2607101,-094.8608274
48167725800,2737834,+29.2834323,-094.8633315
48201532501,4808265,+29.8876598,-095.5156503
48201455101,2732095,+29.7667702,-095.7596066
48445950100,2243360269,+33.1712290,-102.3392840
48445950400,42790026,+33.1697045,-102.2447331
48061012102,72630888,+26.0554613,-097.7061023
48061014500,4962699,+25.9560614,-097.4784796
48061012305,25920900,+26.2732070,-097.2763703
48061980100,4900696,+25.9061893,-097.4224942
48061012001,13398779,+26.1782434,-097.7441116
48193950100,584335102,+31.8787395,-098.0430040
48193950300,26256401,+31.7073342,-098.1118267
48193950200,1554416835,+31.6474695,-098.1317309
48493000402,137066399,+29.1806793,-098.0671420
48493000500,550447377,+29.2274722,-097.9073646
48493000201,103382845,+29.1851710,-098.3151612
48493000600,432462292,+29.0332424,-098.0993546
48493000202,344989833,+29.0873267,-098.2577656
48493000300,27435979,+29.1417922,-098.1753557
48493000102,163372265,+29.3110493,-098.0345755
48201540901,1573647,+29.8894857,-095.6244446
48201534201,3493200,+29.9127214,-095.5480759
48201533901,2896300,+29.9267033,-095.4876793
48201551703,3091371,+29.9152568,-095.5627546
48201540501,1716553,+29.8515955,-095.6408670
48061990000,0,+26.1902408,-097.1473235
48061014300,4064311,+25.9101172,-097.4489589
48245005900,993467,+29.8726253,-093.9525148
48245005500,1510321,+29.8961645,-093.9156611
48245006100,2509321,+29.8761511,-093.9405661
48085032012,1605580,+33.0360143,-096.6894767
48085030506,3140065,+33.1093927,-096.7971575
48085030515,2281745,+33.1667498,-096.6892254
48085031662,2113547,+33.0921671,-096.7791585
48085030530,3242008,+33.1818080,-096.6886640
48119950200,26407537,+33.3536942,-095.6743241
48119950100,638766763,+33.3859329,-095.6733504
48111950300,14875410,+36.0697639,-102.5035799
48015760400,492258792,+29.9608477,-096.4470209
48015760300,359560561,+29.7925573,-096.2521104
48015760100,175464121,+29.6617125,-096.1047804
48015760200,150815144,+29.7838198,-096.1069262
48491020314,21346607,+30.5891718,-097.8900214
48491021508,12114786,+30.5347211,-097.6365496
48491021601,105081965,+30.7887196,-097.5781106
48491020110,45022857,+30.6188707,-097.7639640
48491020319,5290585,+30.5594072,-097.8186748
48491020317,10072445,+30.5187912,-097.7932072
48491020115,6079268,+30.6958201,-097.7105621
48491020510,7488967,+30.4915855,-097.7477272
48491020202,133900967,+30.7431784,-097.9231361
48491021603,85568667,+30.7860012,-097.6450011
48491020109,24965997,+30.6927830,-097.7676663
48491020320,10862418,+30.5392289,-097.8240624
48491020325,1376499,+30.5372063,-097.8425722
48491020321,1612181,+30.5499237,-097.8473085
48491020328,3521754,+30.5207865,-097.8548740
48491020318,7192533,+30.4701201,-097.8219411
48085030405,2775194,+33.1310122,-096.7970183
48491020114,4571943,+30.6648385,-097.6828852
48439111003,3381833,+32.6556171,-097.3405143
48439111005,7471623,+32.6239640,-097.3384442
48201233001,945680,+29.7971928,-095.1825542
48439111008,15059644,+32.5838831,-097.3737934
48201323801,1335629,+29.6743814,-095.1891936
48201233002,1726151,+29.8017233,-095.1701831
48201323802,2412272,+29.6732440,-095.1791015
48201433501,1225862,+29.6835650,-095.5498094
48201252301,2733883,+29.7973753,-095.1449505
48201451601,3321924,+29.7643611,-095.6336161
48201451403,1172842,+29.7415643,-095.6214300
48201451602,4267450,+29.7455627,-095.6353656
48113018118,5129875,+32.8619294,-096.5850983
48201542101,9098317,+29.8533806,-095.7090128
48201541001,5319189,+29.9146129,-095.6418468
48113018120,4850260,+32.9338273,-096.5940817
48141010312,1537960,+31.7871151,-106.3127613
48141010303,1466518,+31.7908652,-106.3279528
48141010207,47196128,+31.9751430,-106.3756848
48141004311,1773594,+31.7862202,-106.3451085
48085031717,470047,+33.0066102,-096.7986044
48085030403,4315391,+33.1616179,-096.8150999
48085031507,3641201,+33.1107605,-096.6841048
48085031659,1001155,+33.0808991,-096.7969235
48085030504,5642479,+33.1002755,-096.8340072
48085030408,9742835,+33.1535041,-096.8262022
48491020324,5963124,+30.5428763,-097.8665961
48245000101,17767533,+30.1622918,-094.1976497
48245010500,3188572,+29.9341503,-093.9165664
48245010902,8795602,+29.9640374,-093.9470660
48491020311,7278354,+30.4844460,-097.7973643
48491020507,1505636,+30.4983536,-097.7303632
48491020326,4860066,+30.4912505,-097.8483683
48113018122,19248442,+32.9688341,-096.5599946
48113013615,1197551,+32.9328198,-096.8082826
48113013617,1868407,+32.9818782,-096.7959580
48113013619,3019822,+32.9706285,-096.7951314
48113018123,8545120,+32.9489071,-096.6074074
48113018121,3449143,+32.9184822,-096.6030809
48121021630,1992625,+33.0214457,-096.9079432
48135003100,3272787,+31.8456375,-102.3783966
48141010401,12386101,+31.6416382,-106.2892959
48113018127,1337125,+32.8529348,-096.6393291
48141010317,1291829,+31.7767288,-106.3078481
48141010316,1496993,+31.7769372,-106.3171015
48113018126,3089139,+32.8587846,-096.6299976
48491020408,3190946,+30.4608523,-097.7863832
48491020707,2953282,+30.5053538,-097.6514350
48491020506,3856345,+30.5123647,-097.7275107
48491020505,2598388,+30.5164251,-097.7124251
48245000302,7509809,+30.1009916,-094.1721522
